nome,nota,setor,data_ingestao
ATA Construtora,"4,1",Construção,2025-04-08
J Simões Engenharia,"4,4",Construção,2025-04-08
Multivale Engenharia,"4,0",Construção,2025-04-08
Arcari Empreendimentos,"4,3",Construção,2025-04-08
BLW Construtora e Incorporadora,"4,7",Construção,2025-04-08
CK Construções e Empreendimentos,"4,3",Construção,2025-04-08
Zona da Mata Mineração,"5,0",Construção,2025-04-08
Evolutize,"4,3",Construção,2025-04-08
Domicile,"4,5",Construção,2025-04-08
Stryker & Company,"4,2",Construção,2025-04-08
Windover Construction,"4,3",Construção,2025-04-08
H&M Construction,"4,5",Construção,2025-04-08
JPW Engenharia Elétrica,"4,3",Construção,2025-04-08
Montalug Soluções Industriais,"5,0",Construção,2025-04-08
MG Andaimes,"4,4",Construção,2025-04-08
Smart Empreendimentos,"4,0",Construção,2025-04-08
ACA (Portugal),"4,3",Construção,2025-04-08
Artes Group,"4,0",Construção,2025-04-08
Jansen,"4,1",Construção,2025-04-08
TECNA construtora,"4,1",Construção,2025-04-08
Construredes,"4,8",Construção,2025-04-08
Fira,"4,8",Construção,2025-04-08
CPA Engineering & Construction,"4,6",Construção,2025-04-08
Artejato Ind. de Embalagens,"5,0",Construção,2025-04-08
Camel (Brazil),"4,4",Construção,2025-04-08
Cinco Estrelas Construtora E Incorporadora,"5,0",Construção,2025-04-08
BH Dobra – Facilitando a Vida de Quem Constrói,"4,0",Construção,2025-04-08
CN Empreendimentos,"4,0",Construção,2025-04-08
LAFORMA Engenharia,"4,3",Construção,2025-04-08
Construtora Pagano,"4,6",Construção,2025-04-08
Wanderley Construções,"4,3",Construção,2025-04-08
Porto Construtora,"4,8",Construção,2025-04-08
WSelent Empreendimentos,"4,5",Construção,2025-04-08
Fio e Ferro,"4,1",Construção,2025-04-08
BRZ Empreendimentos e Construções SA,"4,0",Construção,2025-04-08
BFK,"4,1",Construção,2025-04-08
Harmonic Design,"4,9",Construção,2025-04-08
Stone Depot,"4,6",Construção,2025-04-08
KSW,"4,0",Construção,2025-04-08
Lok Pirâmide,"5,0",Construção,2025-04-08
Gaspar's Construction,"4,1",Construção,2025-04-08
Imperial Construction,"4,5",Construção,2025-04-08
Coplas,"4,5",Construção,2025-04-08
Lumma Construtora,"4,0",Construção,2025-04-08
Estruturas Metalicas Camianski,"4,0",Construção,2025-04-08
CRL Construtora,"4,0",Construção,2025-04-08
Shane Homes,"4,9",Construção,2025-04-08
Garmong Construction,"4,5",Construção,2025-04-08
Tektura,"5,0",Construção,2025-04-08
BMF Solutions,"4,7",Construção,2025-04-08
Plaenge Industrial,"4,8",Construção,2025-04-08
NF Construtora,"4,8",Construção,2025-04-08
Construtora Altti,"4,2",Construção,2025-04-08
Blink Reformei,"4,0",Construção,2025-04-08
Andrade Construções,"5,0",Construção,2025-04-08
Demacol Home Center,"4,2",Construção,2025-04-08
Grupo 3T,"4,7",Construção,2025-04-08
Gramarcal,"4,1",Construção,2025-04-08
Do Mestre,"4,4",Construção,2025-04-08
CSA - Construtora Souza Araújo,"5,0",Construção,2025-04-08
Do Mestre,"4,4",Construção,2025-04-08
Technion Engenharia e Tecnologia,"4,0",Construção,2025-04-08
CLPT construtora,"4,5",Construção,2025-04-08
Incomaf,"4,7",Construção,2025-04-08
Ecoman,"4,0",Construção,2025-04-08
Concret Nor,"4,1",Construção,2025-04-08
Superbase Concreto,"5,0",Construção,2025-04-08
Tubos Oliveira,"5,0",Construção,2025-04-08
Pevesul,"4,6",Construção,2025-04-08
Operplano,"4,6",Construção,2025-04-08
POTENCIAL ENGENHARIA E INSTALAÇÕES,"4,3",Construção,2025-04-08
Portex (Brazil),"5,0",Construção,2025-04-08
Tom Stuart Construction,"4,1",Construção,2025-04-08
International Granite and Marble,"4,3",Construção,2025-04-08
McTech,"4,5",Construção,2025-04-08
Russo,"4,6",Construção,2025-04-08
Gracon,"4,0",Construção,2025-04-08
G2O Engenharia,"4,4",Construção,2025-04-08
Sites (Mexico),"4,8",Construção,2025-04-08
POLIPISO,"4,5",Construção,2025-04-08
IBPC,"5,0",Construção,2025-04-08
Companhia Paranaense de Construção,"5,0",Construção,2025-04-08
Serra dos Pinhos,"4,4",Construção,2025-04-08
Ampara Construções Ltda,"4,0",Construção,2025-04-08
Nossa Engenharia e Servicos LTDA,"4,3",Construção,2025-04-08
LC PROJETOS DE ENGENHARIA,"4,7",Construção,2025-04-08
Paraopeba Engenharia Eireli,"4,7",Construção,2025-04-08
Construtora Fontana,"4,0",Construção,2025-04-08
SRC Terraplenagem e Pavimentação,"4,0",Construção,2025-04-08
Ergasia Empreendimentos,"5,0",Construção,2025-04-08
Bralar Construtora,"5,0",Construção,2025-04-08
Andora Engenharia,"5,0",Construção,2025-04-08
MIP Construtora,"5,0",Construção,2025-04-08
Star San Construtora & Locações,"4,2",Construção,2025-04-08
Marc Construtora,"4,5",Construção,2025-04-08
Associação Amigos do Teatro Castro Alves,"5,0",Construção,2025-04-08
Grupo RENTA Engenharia,"5,0",Construção,2025-04-08
Integgre Engenharia | Arquitetura,"4,8",Construção,2025-04-08
São Pedro Construtora,"4,7",Construção,2025-04-08
Mundo dos Ferros,"4,3",Construção,2025-04-08
Associação Azarias,"5,0",Construção,2025-04-08
Viveza (Brazil),"5,0",Construção,2025-04-08
Construtora Sepol,"5,0",Construção,2025-04-08
Gotherma Isolamentos Térmicos,"5,0",Construção,2025-04-08
CJ's Electrical Service,"5,0",Construção,2025-04-08
Maninfra Constructions,"4,5",Construção,2025-04-08
Port Lighting Systems,"4,6",Construção,2025-04-08
Global Performance,"4,1",Construção,2025-04-08
JR FEYH E CIA,"4,0",Construção,2025-04-08
Grupo Novaes,"4,5",Construção,2025-04-08
Start Urbanismo,"4,3",Construção,2025-04-08
Tamboré Urbanismo,"4,5",Construção,2025-04-08
Samseg Segurança e Meio Ambiente,"4,8",Construção,2025-04-08
Construtora Ser,"5,0",Construção,2025-04-08
Equilibrio Construtora,"4,3",Construção,2025-04-08
ConstruMaia,"5,0",Construção,2025-04-08
Coneleste Construtora e Pavimentadora,"5,0",Construção,2025-04-08
construtora sbm,"4,3",Construção,2025-04-08
Torre Construções,"5,0",Construção,2025-04-08
Campos Gouveia,"4,1",Construção,2025-04-08
Mais Construtora,"4,4",Construção,2025-04-08
FT Construções,"5,0",Construção,2025-04-08
R&D Construção,"5,0",Construção,2025-04-08
IBL Construções e Energia,"4,5",Construção,2025-04-08
Engemarko,"4,5",Construção,2025-04-08
Projemont,"4,5",Construção,2025-04-08
Roble Serviços,"4,6",Construção,2025-04-08
Sigma Services,"4,3",Construção,2025-04-08
Metrus,"4,5",Construção,2025-04-08
UNIFAP,"4,6",Construção,2025-04-08
Pereira & Decol Empreendimentos Imobiliários,"4,6",Construção,2025-04-08
TMI Investimentos Imobiliários,"4,3",Construção,2025-04-08
Nissi Construções,"4,6",Construção,2025-04-08
Consuloc Engenharia,"5,0",Construção,2025-04-08
Marquise Ambiental,"4,0",Construção,2025-04-08
Casa Grande Construtora,"5,0",Construção,2025-04-08
LCM Architects,"4,2",Construção,2025-04-08
Epura Engenharia E Construtora,"4,5",Construção,2025-04-08
Ideally Construtora,"4,5",Construção,2025-04-08
HD Construction,"4,2",Construção,2025-04-08
3e,"5,0",Construção,2025-04-08
Preserv,"5,0",Construção,2025-04-08
Prohidro Construtora,"5,0",Construção,2025-04-08
CIGHA Construtora,"5,0",Construção,2025-04-08
Riformato Construtora,"4,4",Construção,2025-04-08
Construverde,"5,0",Construção,2025-04-08
Construtora Rio Piorini,"4,2",Construção,2025-04-08
Inconew Empreendimentos e Construções,"4,0",Construção,2025-04-08
Construtora JR e Garcia,"4,6",Construção,2025-04-08
Assis Estruturas,"4,5",Construção,2025-04-08
FHV Urbanismo,"4,5",Construção,2025-04-08
Supera Holding,"5,0",Construção,2025-04-08
Cohama Engenharia,"4,5",Construção,2025-04-08
New Inter,"4,0",Construção,2025-04-08
Atlântica Portas e Janelas de Alumínio,"5,0",Construção,2025-04-08
Menta Máquinas Agrícolas,"4,2",Construção,2025-04-08
Btec Construcoes,"5,0",Construção,2025-04-08
CSO Engenharia,"5,0",Construção,2025-04-08
Amoreira Construtora,"4,0",Construção,2025-04-08
GROS ENGENHARIA,"4,7",Construção,2025-04-08
Pontes Construtivos Metálicos,"4,3",Construção,2025-04-08
Cerâmica Carmelo Fior,"4,6",Construção,2025-04-08
Prefunde Engenharia,"4,8",Construção,2025-04-08
Ergil Construções,"4,0",Construção,2025-04-08
Comando Painéis,"4,2",Construção,2025-04-08
Prêmio Empreendimentos,"4,6",Construção,2025-04-08
Styrotech Indústria e Comércio de EPS,"4,3",Construção,2025-04-08
Grupo ICF,"4,0",Construção,2025-04-08
Silt Construções e Engenharia,"4,4",Construção,2025-04-08
EA3 Urbanismo,"5,0",Construção,2025-04-08
BALI Construction,"4,7",Construção,2025-04-08
Metal Impressions,"4,5",Construção,2025-04-08
Prime Energy Group,"4,3",Construção,2025-04-08
TEC Constructors & Engineers,"4,3",Construção,2025-04-08
ConstruMarket,"4,2",Construção,2025-04-08
Grupo Platino,"4,3",Construção,2025-04-08
J&F CONSTRUÇÕES E COMÉRCIO,"4,1",Construção,2025-04-08
Renova Ambiente,"5,0",Construção,2025-04-08
Recon Engenharia,"5,0",Construção,2025-04-08
Recon Engenharia,"5,0",Construção,2025-04-08
Selco Branel Materiais Elétricos,"4,6",Construção,2025-04-08
Wrocha Engenharia,"4,5",Construção,2025-04-08
Amazônia Refeições e Serviços,"4,5",Construção,2025-04-08
Ibiza Engenharia,"5,0",Construção,2025-04-08
Grupo Paládio,"4,6",Construção,2025-04-08
RMX Construction,"4,7",Construção,2025-04-08
Don Kennedy Roofing,"4,8",Construção,2025-04-08
Nead,"4,7",Construção,2025-04-08
Spavias,"5,0",Construção,2025-04-08
Construtora Pozzani,"5,0",Construção,2025-04-08
Marcondes Cesar,"4,4",Construção,2025-04-08
Vildrex,"4,3",Construção,2025-04-08
Dwell construçoes e incorporações ltda,"4,1",Construção,2025-04-08
Conlar,"5,0",Construção,2025-04-08
Tritec manutenção,"5,0",Construção,2025-04-08
