nome,nota,setor,data_ingestao
Brastampas,"5,0",Produção de bens de consumo,2025-04-08
Tempera Carbone,"5,0",Produção de bens de consumo,2025-04-08
Dannaplas,"4,6",Produção de bens de consumo,2025-04-08
Vidranno Temper,"5,0",Produção de bens de consumo,2025-04-08
OG AMBIENTES,"5,0",Produção de bens de consumo,2025-04-08
Adrun,"4,0",Produção de bens de consumo,2025-04-08
OG AMBIENTES,"5,0",Produção de bens de consumo,2025-04-08
Metazon,"5,0",Produção de bens de consumo,2025-04-08
Pontes Indústria de Cera,"5,0",Produção de bens de consumo,2025-04-08
Mazza Indústria de Plásticos,"4,5",Produção de bens de consumo,2025-04-08
Vergaplast,"5,0",Produção de bens de consumo,2025-04-08
Envelopes Express,"4,1",Produção de bens de consumo,2025-04-08
QA Technology,"5,0",Produção de bens de consumo,2025-04-08
"Metaltik Botoes, Fivelas E Acessorios Para O Vestuario","4,6",Produção de bens de consumo,2025-04-08
Aplastik Embalagens,"5,0",Produção de bens de consumo,2025-04-08
Grupo Concettuale,"5,0",Produção de bens de consumo,2025-04-08
Lola (Brazil),"5,0",Produção de bens de consumo,2025-04-08
NHL Requalificadora de Vasilhames Para Glp,"4,4",Produção de bens de consumo,2025-04-08
Agapé Indústria Cosmética,"5,0",Produção de bens de consumo,2025-04-08
Toder Verpackung,"5,0",Produção de bens de consumo,2025-04-08
Vintage Computer,"5,0",Produção de bens de consumo,2025-04-08
Sweet Professional,"5,0",Produção de bens de consumo,2025-04-08
Dermagenics,"5,0",Produção de bens de consumo,2025-04-08
E-Blox,"5,0",Produção de bens de consumo,2025-04-08
Croni,"5,0",Produção de bens de consumo,2025-04-08
Da Ilha Comércio de Álcool,"4,1",Produção de bens de consumo,2025-04-08
Croni,"5,0",Produção de bens de consumo,2025-04-08
H2B Plásticos,"5,0",Produção de bens de consumo,2025-04-08
MONTE NEGRO GRANITOS,"4,0",Produção de bens de consumo,2025-04-08
DS Plastic,"4,0",Produção de bens de consumo,2025-04-08
Campana Design,"4,0",Produção de bens de consumo,2025-04-08
Esquadrias Eidt,"5,0",Produção de bens de consumo,2025-04-08
Ollie Calçados,"5,0",Produção de bens de consumo,2025-04-08
Bell Temper,"4,0",Produção de bens de consumo,2025-04-08
Marelli (Brazil),"5,0",Produção de bens de consumo,2025-04-08
Continental Stones,"4,0",Produção de bens de consumo,2025-04-08
Mg Óxidos,"4,0",Produção de bens de consumo,2025-04-08
Três Embalagens de Papelão,"4,0",Produção de bens de consumo,2025-04-08
Bellapelle Skin Care,"4,3",Produção de bens de consumo,2025-04-08
Asmodus,"4,0",Produção de bens de consumo,2025-04-08
Appcell,"5,0",Produção de bens de consumo,2025-04-08
Global Design Connections,"4,7",Produção de bens de consumo,2025-04-08
Rio Novo Embalagens,"5,0",Produção de bens de consumo,2025-04-08
Peppy Pet,"4,0",Produção de bens de consumo,2025-04-08
Bento Concretos,"5,0",Produção de bens de consumo,2025-04-08
Spraytech (Brazil),"5,0",Produção de bens de consumo,2025-04-08
Rema Arte Esporte,"4,0",Produção de bens de consumo,2025-04-08
BORRAX,"4,0",Produção de bens de consumo,2025-04-08
Silver Plastic,"4,0",Produção de bens de consumo,2025-04-08
LL Creations,"5,0",Produção de bens de consumo,2025-04-08
FORMIX Soluções Plásticas,"4,4",Produção de bens de consumo,2025-04-08
Prack,"4,5",Produção de bens de consumo,2025-04-08
E-Play Brands,"5,0",Produção de bens de consumo,2025-04-08
Sulnove Embalagens,"4,0",Produção de bens de consumo,2025-04-08
Metaltech Engenharia de Metais,"5,0",Produção de bens de consumo,2025-04-08
Vidrolandia,"4,1",Produção de bens de consumo,2025-04-08
MJ Embalagens,"4,0",Produção de bens de consumo,2025-04-08
Randon Embalagens Plásticas,"5,0",Produção de bens de consumo,2025-04-08
Idol Calçados de Segurança,"5,0",Produção de bens de consumo,2025-04-08
IPT Teixeira,"5,0",Produção de bens de consumo,2025-04-08
Pyramid country,"5,0",Produção de bens de consumo,2025-04-08
Oppeano,"5,0",Produção de bens de consumo,2025-04-08
Embaplax,"5,0",Produção de bens de consumo,2025-04-08
IV Plast,"4,0",Produção de bens de consumo,2025-04-08
Voxr Wheels,"5,0",Produção de bens de consumo,2025-04-08
João e Maria Casinhas e Projetos Infantis,"4,0",Produção de bens de consumo,2025-04-08
Sicmol (Brazil),"5,0",Produção de bens de consumo,2025-04-08
Plasdil,"5,0",Produção de bens de consumo,2025-04-08
Pacetta,"5,0",Produção de bens de consumo,2025-04-08
Evolution plasticos,"5,0",Produção de bens de consumo,2025-04-08
GPack Ecoembalagens,"5,0",Produção de bens de consumo,2025-04-08
Adlin Plásticos,"5,0",Produção de bens de consumo,2025-04-08
Plane Esquadrias de Alumínio,"5,0",Produção de bens de consumo,2025-04-08
Mr. limpeza,"5,0",Produção de bens de consumo,2025-04-08
Monte Santo Stone,"4,0",Produção de bens de consumo,2025-04-08
Mr. limpeza,"5,0",Produção de bens de consumo,2025-04-08
Magna Compositos,"5,0",Produção de bens de consumo,2025-04-08
Mercocaixas Soluções Em Plásticos,"5,0",Produção de bens de consumo,2025-04-08
Plastic Mangueiras,"5,0",Produção de bens de consumo,2025-04-08
Antonioli Plásticos,"5,0",Produção de bens de consumo,2025-04-08
Bomlixo,"5,0",Produção de bens de consumo,2025-04-08
Link's,"5,0",Produção de bens de consumo,2025-04-08
Público Alvo Embalagens e Projetos Especiais,"4,0",Produção de bens de consumo,2025-04-08
NetZero,"5,0",Produção de bens de consumo,2025-04-08
Temperville,"5,0",Produção de bens de consumo,2025-04-08
